,algo,masscart,masspole,length,force_mag,reward_sum,success
2486,diffdac,1.031799955562415,0.08414993384346062,0.4035723752098121,11.221296138646776,200.0,1.0
2487,ppo_random,0.7252573202976946,0.09849560665748383,0.38920694175966586,11.572465124328929,141.0,0.0
2488,ppo_multitask,0.7252573202976946,0.09849560665748383,0.38920694175966586,11.572465124328929,200.0,1.0
2489,diffdac,0.7252573202976946,0.09849560665748383,0.38920694175966586,11.572465124328929,200.0,1.0
2490,ppo_random,0.9749390242825646,0.12821313538917029,0.5395427730124497,12.843562117322417,146.0,0.0
2491,ppo_multitask,0.9749390242825646,0.12821313538917029,0.5395427730124497,12.843562117322417,200.0,1.0
2492,diffdac,0.9749390242825646,0.12821313538917029,0.5395427730124497,12.843562117322417,200.0,1.0
2493,ppo_random,1.2967188450047502,0.09431484715174382,0.5248950161752588,8.50279337452405,139.0,0.0
2494,ppo_multitask,1.2967188450047502,0.09431484715174382,0.5248950161752588,8.50279337452405,200.0,1.0
2495,diffdac,1.2967188450047502,0.09431484715174382,0.5248950161752588,8.50279337452405,200.0,1.0
2496,ppo_random,1.266241798252329,0.12113668171001275,0.5699460638599182,9.634831809126712,152.0,0.0
2497,ppo_multitask,1.266241798252329,0.12113668171001275,0.5699460638599182,9.634831809126712,200.0,1.0
2498,diffdac,1.266241798252329,0.12113668171001275,0.5699460638599182,9.634831809126712,200.0,1.0
2499,ppo_random,1.1848639752274457,0.12090773747123441,0.5890510884953413,8.223367364257284,149.0,0.0
2500,ppo_multitask,1.1848639752274457,0.12090773747123441,0.5890510884953413,8.223367364257284,200.0,1.0
2501,diffdac,1.1848639752274457,0.12090773747123441,0.5890510884953413,8.223367364257284,200.0,1.0
2502,ppo_random,1.0677661915246064,0.08220040157924116,0.5309055246402159,8.475181243498007,145.0,0.0
2503,ppo_multitask,1.0677661915246064,0.08220040157924116,0.5309055246402159,8.475181243498007,200.0,1.0
2504,diffdac,1.0677661915246064,0.08220040157924116,0.5309055246402159,8.475181243498007,200.0,1.0
2505,ppo_random,0.7161298863527769,0.08282350793888711,0.4282013709953279,11.259309019385926,154.0,0.0
2506,ppo_multitask,0.7161298863527769,0.08282350793888711,0.4282013709953279,11.259309019385926,200.0,1.0
2507,diffdac,0.7161298863527769,0.08282350793888711,0.4282013709953279,11.259309019385926,200.0,1.0
2508,ppo_random,1.2210726397628768,0.0798121076748884,0.41213517619547363,12.837599270943217,150.0,0.0
2509,ppo_multitask,1.2210726397628768,0.0798121076748884,0.41213517619547363,12.837599270943217,200.0,1.0
2510,diffdac,1.2210726397628768,0.0798121076748884,0.41213517619547363,12.837599270943217,200.0,1.0
2511,ppo_random,1.2350251099847571,0.09420591273153163,0.5123281698511063,7.0312618442472745,129.0,0.0
2512,ppo_multitask,1.2350251099847571,0.09420591273153163,0.5123281698511063,7.0312618442472745,200.0,1.0
2513,diffdac,1.2350251099847571,0.09420591273153163,0.5123281698511063,7.0312618442472745,200.0,1.0
2514,ppo_random,1.0935294982580752,0.10440875408867106,0.590169729809727,12.109012949605964,136.0,0.0
2515,ppo_multitask,1.0935294982580752,0.10440875408867106,0.590169729809727,12.109012949605964,200.0,1.0
2516,diffdac,1.0935294982580752,0.10440875408867106,0.590169729809727,12.109012949605964,200.0,1.0
2517,ppo_random,1.1149207012111062,0.11271553325443057,0.597323791367292,10.222039949947975,191.0,0.0
2518,ppo_multitask,1.1149207012111062,0.11271553325443057,0.597323791367292,10.222039949947975,200.0,1.0
2519,diffdac,1.1149207012111062,0.11271553325443057,0.597323791367292,10.222039949947975,200.0,1.0
2520,ppo_random,0.9061986634318777,0.08512727657571742,0.5686560896813966,9.084288609781478,156.0,0.0
2521,ppo_multitask,0.9061986634318777,0.08512727657571742,0.5686560896813966,9.084288609781478,200.0,1.0
2522,diffdac,0.9061986634318777,0.08512727657571742,0.5686560896813966,9.084288609781478,200.0,1.0
2523,ppo_random,0.9504487338042549,0.10223900411977521,0.5985036413191595,10.432968773703527,156.0,0.0
2524,ppo_multitask,0.9504487338042549,0.10223900411977521,0.5985036413191595,10.432968773703527,200.0,1.0
2525,diffdac,0.9504487338042549,0.10223900411977521,0.5985036413191595,10.432968773703527,200.0,1.0
2526,ppo_random,1.0799271117585105,0.10879803655013104,0.6054605532320249,9.654403823454972,156.0,0.0
2527,ppo_multitask,1.0799271117585105,0.10879803655013104,0.6054605532320249,9.654403823454972,200.0,1.0
2528,diffdac,1.0799271117585105,0.10879803655013104,0.6054605532320249,9.654403823454972,200.0,1.0
2529,ppo_random,0.9030446166672015,0.07709178428743026,0.6229915787687115,12.32280005934552,152.0,0.0
2530,ppo_multitask,0.9030446166672015,0.07709178428743026,0.6229915787687115,12.32280005934552,200.0,1.0
2531,diffdac,0.9030446166672015,0.07709178428743026,0.6229915787687115,12.32280005934552,200.0,1.0
2532,ppo_random,1.102086699995675,0.1253625864888454,0.40251017885740853,11.577095477476693,151.0,0.0
2533,ppo_multitask,1.102086699995675,0.1253625864888454,0.40251017885740853,11.577095477476693,200.0,1.0
2534,diffdac,1.102086699995675,0.1253625864888454,0.40251017885740853,11.577095477476693,200.0,1.0
2535,ppo_random,0.8487518695164524,0.07512072664043683,0.4271967876286187,12.67162265201505,154.0,0.0
2536,ppo_multitask,0.8487518695164524,0.07512072664043683,0.4271967876286187,12.67162265201505,200.0,1.0
2537,diffdac,0.8487518695164524,0.07512072664043683,0.4271967876286187,12.67162265201505,200.0,1.0
2538,ppo_random,0.7288588292680093,0.09391270646719461,0.5721336838792033,12.845366079562686,166.0,0.0
2539,ppo_multitask,0.7288588292680093,0.09391270646719461,0.5721336838792033,12.845366079562686,200.0,1.0
2540,diffdac,0.7288588292680093,0.09391270646719461,0.5721336838792033,12.845366079562686,200.0,1.0
2541,ppo_random,1.262982849307706,0.10854024854969296,0.43342547707834156,8.360351626148168,42.0,0.0
2542,ppo_multitask,1.262982849307706,0.10854024854969296,0.43342547707834156,8.360351626148168,200.0,1.0
2543,diffdac,1.262982849307706,0.10854024854969296,0.43342547707834156,8.360351626148168,200.0,1.0
2544,ppo_random,0.9707668684689892,0.08834502407998004,0.6249964668387545,8.840814764167876,153.0,0.0
2545,ppo_multitask,0.9707668684689892,0.08834502407998004,0.6249964668387545,8.840814764167876,200.0,1.0
2546,diffdac,0.9707668684689892,0.08834502407998004,0.6249964668387545,8.840814764167876,200.0,1.0
2547,ppo_random,1.2857533497169462,0.11410821252932551,0.49440797265924247,8.836501932538521,200.0,1.0
2548,ppo_multitask,1.2857533497169462,0.11410821252932551,0.49440797265924247,8.836501932538521,200.0,1.0
2549,diffdac,1.2857533497169462,0.11410821252932551,0.49440797265924247,8.836501932538521,200.0,1.0
2550,ppo_random,1.2962477586352215,0.0703002349393683,0.5253793324768006,9.289657431877094,132.0,0.0
2551,ppo_multitask,1.2962477586352215,0.0703002349393683,0.5253793324768006,9.289657431877094,200.0,1.0
2552,diffdac,1.2962477586352215,0.0703002349393683,0.5253793324768006,9.289657431877094,200.0,1.0
2553,ppo_random,0.8951504093925527,0.11295315009699144,0.4030133725399941,7.581960264382404,150.0,0.0
2554,ppo_multitask,0.8951504093925527,0.11295315009699144,0.4030133725399941,7.581960264382404,200.0,1.0
2555,diffdac,0.8951504093925527,0.11295315009699144,0.4030133725399941,7.581960264382404,200.0,1.0
2556,ppo_random,0.8355537758535652,0.12404084511711605,0.3996706962884998,11.701567394365707,149.0,0.0
2557,ppo_multitask,0.8355537758535652,0.12404084511711605,0.3996706962884998,11.701567394365707,200.0,1.0
2558,diffdac,0.8355537758535652,0.12404084511711605,0.3996706962884998,11.701567394365707,200.0,1.0
2559,ppo_random,0.9292463743188469,0.07247422236542203,0.6316558108024442,8.314274421845822,137.0,0.0
2560,ppo_multitask,0.9292463743188469,0.07247422236542203,0.6316558108024442,8.314274421845822,200.0,1.0
2561,diffdac,0.9292463743188469,0.07247422236542203,0.6316558108024442,8.314274421845822,173.0,0.0
2562,ppo_random,1.0105266528105874,0.11877354393795403,0.36095575341802616,10.076027165112173,141.0,0.0
2563,ppo_multitask,1.0105266528105874,0.11877354393795403,0.36095575341802616,10.076027165112173,200.0,1.0
2564,diffdac,1.0105266528105874,0.11877354393795403,0.36095575341802616,10.076027165112173,200.0,1.0
2565,ppo_random,0.8460852060833794,0.1223843309875299,0.5436272722937758,7.732635142897789,135.0,0.0
2566,ppo_multitask,0.8460852060833794,0.1223843309875299,0.5436272722937758,7.732635142897789,200.0,1.0
2567,diffdac,0.8460852060833794,0.1223843309875299,0.5436272722937758,7.732635142897789,200.0,1.0
2568,ppo_random,0.9237362727207241,0.12363311402491466,0.6361831428855291,8.38300807256473,145.0,0.0
2569,ppo_multitask,0.9237362727207241,0.12363311402491466,0.6361831428855291,8.38300807256473,200.0,1.0
2570,diffdac,0.9237362727207241,0.12363311402491466,0.6361831428855291,8.38300807256473,200.0,1.0
2571,ppo_random,0.8055063526778945,0.0714479796335762,0.4994825145978987,11.756467711944762,142.0,0.0
2572,ppo_multitask,0.8055063526778945,0.0714479796335762,0.4994825145978987,11.756467711944762,200.0,1.0
2573,diffdac,0.8055063526778945,0.0714479796335762,0.4994825145978987,11.756467711944762,200.0,1.0
2574,ppo_random,1.0069759398251494,0.09648941434420584,0.3801469043374633,8.181380019389753,139.0,0.0
2575,ppo_multitask,1.0069759398251494,0.09648941434420584,0.3801469043374633,8.181380019389753,200.0,1.0
2576,diffdac,1.0069759398251494,0.09648941434420584,0.3801469043374633,8.181380019389753,200.0,1.0
2577,ppo_random,0.7942051210689327,0.09464848544141403,0.645521701086451,9.280891010886947,143.0,0.0
2578,ppo_multitask,0.7942051210689327,0.09464848544141403,0.645521701086451,9.280891010886947,200.0,1.0
2579,diffdac,0.7942051210689327,0.09464848544141403,0.645521701086451,9.280891010886947,200.0,1.0
2580,ppo_random,0.9241074649438336,0.10391665226823603,0.6233084416202185,8.713088985422191,137.0,0.0
2581,ppo_multitask,0.9241074649438336,0.10391665226823603,0.6233084416202185,8.713088985422191,200.0,1.0
2582,diffdac,0.9241074649438336,0.10391665226823603,0.6233084416202185,8.713088985422191,200.0,1.0
2583,ppo_random,1.146706560184752,0.11172486775002453,0.4743877962315785,9.369237967627175,145.0,0.0
2584,ppo_multitask,1.146706560184752,0.11172486775002453,0.4743877962315785,9.369237967627175,200.0,1.0
2585,diffdac,1.146706560184752,0.11172486775002453,0.4743877962315785,9.369237967627175,200.0,1.0
2586,ppo_random,1.2923919265220298,0.11609826362467518,0.6227737758393038,7.046623481006504,138.0,0.0
2587,ppo_multitask,1.2923919265220298,0.11609826362467518,0.6227737758393038,7.046623481006504,185.0,0.0
2588,diffdac,1.2923919265220298,0.11609826362467518,0.6227737758393038,7.046623481006504,182.0,0.0
2589,ppo_random,1.1642264707810446,0.09394502006661633,0.5294665243639518,9.175410532530805,131.0,0.0
2590,ppo_multitask,1.1642264707810446,0.09394502006661633,0.5294665243639518,9.175410532530805,200.0,1.0
2591,diffdac,1.1642264707810446,0.09394502006661633,0.5294665243639518,9.175410532530805,200.0,1.0
2592,ppo_random,1.0845025337043623,0.1287249862270789,0.4376001985520289,10.403510605402424,155.0,0.0
2593,ppo_multitask,1.0845025337043623,0.1287249862270789,0.4376001985520289,10.403510605402424,200.0,1.0
2594,diffdac,1.0845025337043623,0.1287249862270789,0.4376001985520289,10.403510605402424,200.0,1.0
2595,ppo_random,0.779485340395935,0.10752871554968114,0.5223470091341191,11.049986243889101,153.0,0.0
2596,ppo_multitask,0.779485340395935,0.10752871554968114,0.5223470091341191,11.049986243889101,200.0,1.0
2597,diffdac,0.779485340395935,0.10752871554968114,0.5223470091341191,11.049986243889101,200.0,1.0
2598,ppo_random,1.0043514896724781,0.12886814620532766,0.35622737062725773,7.9278030082994455,152.0,0.0
2599,ppo_multitask,1.0043514896724781,0.12886814620532766,0.35622737062725773,7.9278030082994455,200.0,1.0
2600,diffdac,1.0043514896724781,0.12886814620532766,0.35622737062725773,7.9278030082994455,200.0,1.0
2601,ppo_random,0.7782176168651453,0.09680604014177238,0.5270136320424555,12.930430901358552,146.0,0.0
2602,ppo_multitask,0.7782176168651453,0.09680604014177238,0.5270136320424555,12.930430901358552,200.0,1.0
2603,diffdac,0.7782176168651453,0.09680604014177238,0.5270136320424555,12.930430901358552,200.0,1.0
2604,ppo_random,0.8030672542991468,0.08836843467569766,0.352574613256019,11.511356568104038,138.0,0.0
2605,ppo_multitask,0.8030672542991468,0.08836843467569766,0.352574613256019,11.511356568104038,200.0,1.0
2606,diffdac,0.8030672542991468,0.08836843467569766,0.352574613256019,11.511356568104038,200.0,1.0
2607,ppo_random,0.7808922788130954,0.09118888408142796,0.4669249937307343,12.881200079047968,169.0,0.0
2608,ppo_multitask,0.7808922788130954,0.09118888408142796,0.4669249937307343,12.881200079047968,200.0,1.0
2609,diffdac,0.7808922788130954,0.09118888408142796,0.4669249937307343,12.881200079047968,200.0,1.0
2610,ppo_random,0.9850209283616103,0.10825551976493294,0.40245468354285246,10.944769350442195,149.0,0.0
2611,ppo_multitask,0.9850209283616103,0.10825551976493294,0.40245468354285246,10.944769350442195,200.0,1.0
2612,diffdac,0.9850209283616103,0.10825551976493294,0.40245468354285246,10.944769350442195,200.0,1.0
2613,ppo_random,1.0847897225380343,0.07890264889804854,0.6202576583112471,7.964077454843032,140.0,0.0
2614,ppo_multitask,1.0847897225380343,0.07890264889804854,0.6202576583112471,7.964077454843032,200.0,1.0
2615,diffdac,1.0847897225380343,0.07890264889804854,0.6202576583112471,7.964077454843032,200.0,1.0
2616,ppo_random,0.8621856584593756,0.07607065509462539,0.5166885554650256,12.448646295021708,137.0,0.0
2617,ppo_multitask,0.8621856584593756,0.07607065509462539,0.5166885554650256,12.448646295021708,200.0,1.0
2618,diffdac,0.8621856584593756,0.07607065509462539,0.5166885554650256,12.448646295021708,200.0,1.0
2619,ppo_random,0.876296947262698,0.1164026405577203,0.4209474448971083,7.790871612186675,137.0,0.0
2620,ppo_multitask,0.876296947262698,0.1164026405577203,0.4209474448971083,7.790871612186675,200.0,1.0
2621,diffdac,0.876296947262698,0.1164026405577203,0.4209474448971083,7.790871612186675,200.0,1.0
2622,ppo_random,1.25845470383251,0.0897109393190796,0.6395516053578749,9.518056686688851,145.0,0.0
2623,ppo_multitask,1.25845470383251,0.0897109393190796,0.6395516053578749,9.518056686688851,200.0,1.0
2624,diffdac,1.25845470383251,0.0897109393190796,0.6395516053578749,9.518056686688851,200.0,1.0
2625,ppo_random,1.0210328442985048,0.07142301731178809,0.6217107642257691,8.49041167117246,157.0,0.0
2626,ppo_multitask,1.0210328442985048,0.07142301731178809,0.6217107642257691,8.49041167117246,200.0,1.0
2627,diffdac,1.0210328442985048,0.07142301731178809,0.6217107642257691,8.49041167117246,200.0,1.0
2628,ppo_random,1.1309745245194456,0.07752450882636748,0.43667552979205865,9.586494422748363,137.0,0.0
2629,ppo_multitask,1.1309745245194456,0.07752450882636748,0.43667552979205865,9.586494422748363,200.0,1.0
2630,diffdac,1.1309745245194456,0.07752450882636748,0.43667552979205865,9.586494422748363,200.0,1.0
2631,ppo_random,0.7537721627990835,0.12722190951738122,0.4405764746561638,10.737582854457843,142.0,0.0
2632,ppo_multitask,0.7537721627990835,0.12722190951738122,0.4405764746561638,10.737582854457843,200.0,1.0
2633,diffdac,0.7537721627990835,0.12722190951738122,0.4405764746561638,10.737582854457843,200.0,1.0
2634,ppo_random,0.7790391358535973,0.11312400525322792,0.4459524078909077,10.244550933880278,136.0,0.0
2635,ppo_multitask,0.7790391358535973,0.11312400525322792,0.4459524078909077,10.244550933880278,200.0,1.0
2636,diffdac,0.7790391358535973,0.11312400525322792,0.4459524078909077,10.244550933880278,200.0,1.0
2637,ppo_random,0.9551258730489286,0.12123633940110261,0.37507800863334506,7.951399986556199,142.0,0.0
2638,ppo_multitask,0.9551258730489286,0.12123633940110261,0.37507800863334506,7.951399986556199,200.0,1.0
2639,diffdac,0.9551258730489286,0.12123633940110261,0.37507800863334506,7.951399986556199,200.0,1.0
2640,ppo_random,0.750460411197428,0.12109455335970451,0.40177060665186043,8.047768344544792,163.0,0.0
2641,ppo_multitask,0.750460411197428,0.12109455335970451,0.40177060665186043,8.047768344544792,200.0,1.0
2642,diffdac,0.750460411197428,0.12109455335970451,0.40177060665186043,8.047768344544792,200.0,1.0
2643,ppo_random,0.9545734037401921,0.10791985009166337,0.4752505303581037,9.415403697573797,143.0,0.0
2644,ppo_multitask,0.9545734037401921,0.10791985009166337,0.4752505303581037,9.415403697573797,200.0,1.0
2645,diffdac,0.9545734037401921,0.10791985009166337,0.4752505303581037,9.415403697573797,200.0,1.0
2646,ppo_random,1.0830015525812429,0.09817458513649757,0.5007349866993756,9.072316052644428,152.0,0.0
2647,ppo_multitask,1.0830015525812429,0.09817458513649757,0.5007349866993756,9.072316052644428,200.0,1.0
2648,diffdac,1.0830015525812429,0.09817458513649757,0.5007349866993756,9.072316052644428,200.0,1.0
2649,ppo_random,0.7653947873789684,0.0833994162268729,0.6052138090657944,9.671828020472365,148.0,0.0
2650,ppo_multitask,0.7653947873789684,0.0833994162268729,0.6052138090657944,9.671828020472365,200.0,1.0
2651,diffdac,0.7653947873789684,0.0833994162268729,0.6052138090657944,9.671828020472365,200.0,1.0
2652,ppo_random,1.0495838112416362,0.10530823266489778,0.6464334746255942,9.939959628621637,168.0,0.0
2653,ppo_multitask,1.0495838112416362,0.10530823266489778,0.6464334746255942,9.939959628621637,200.0,1.0
2654,diffdac,1.0495838112416362,0.10530823266489778,0.6464334746255942,9.939959628621637,200.0,1.0
2655,ppo_random,0.7315245096358322,0.11631375438160507,0.4271447492381698,12.61665230597407,136.0,0.0
2656,ppo_multitask,0.7315245096358322,0.11631375438160507,0.4271447492381698,12.61665230597407,200.0,1.0
2657,diffdac,0.7315245096358322,0.11631375438160507,0.4271447492381698,12.61665230597407,200.0,1.0
2658,ppo_random,0.7008452546519025,0.11514442435653255,0.3801713531300774,9.819549416467272,164.0,0.0
2659,ppo_multitask,0.7008452546519025,0.11514442435653255,0.3801713531300774,9.819549416467272,200.0,1.0
2660,diffdac,0.7008452546519025,0.11514442435653255,0.3801713531300774,9.819549416467272,200.0,1.0
2661,ppo_random,0.76569992490004,0.072532900875203,0.5299077754768401,8.799224230434149,147.0,0.0
2662,ppo_multitask,0.76569992490004,0.072532900875203,0.5299077754768401,8.799224230434149,200.0,1.0
2663,diffdac,0.76569992490004,0.072532900875203,0.5299077754768401,8.799224230434149,200.0,1.0
2664,ppo_random,1.215736363636565,0.07987416972141245,0.4950427877465424,12.526163597199066,141.0,0.0
2665,ppo_multitask,1.215736363636565,0.07987416972141245,0.4950427877465424,12.526163597199066,200.0,1.0
2666,diffdac,1.215736363636565,0.07987416972141245,0.4950427877465424,12.526163597199066,200.0,1.0
2667,ppo_random,0.9571356754787992,0.11847866505281948,0.574878854215266,9.431661015562032,139.0,0.0
2668,ppo_multitask,0.9571356754787992,0.11847866505281948,0.574878854215266,9.431661015562032,200.0,1.0
2669,diffdac,0.9571356754787992,0.11847866505281948,0.574878854215266,9.431661015562032,200.0,1.0
2670,ppo_random,1.0981587936386075,0.09463639872058403,0.5249655255649146,10.75525123551379,142.0,0.0
2671,ppo_multitask,1.0981587936386075,0.09463639872058403,0.5249655255649146,10.75525123551379,200.0,1.0
2672,diffdac,1.0981587936386075,0.09463639872058403,0.5249655255649146,10.75525123551379,200.0,1.0
2673,ppo_random,0.9757665191897854,0.09321781071636948,0.4251523137929917,10.950545048800848,178.0,0.0
2674,ppo_multitask,0.9757665191897854,0.09321781071636948,0.4251523137929917,10.950545048800848,200.0,1.0
2675,diffdac,0.9757665191897854,0.09321781071636948,0.4251523137929917,10.950545048800848,200.0,1.0
2676,ppo_random,1.1801290184986408,0.12991549604796349,0.6411704425949483,8.86187159599781,141.0,0.0
2677,ppo_multitask,1.1801290184986408,0.12991549604796349,0.6411704425949483,8.86187159599781,200.0,1.0
2678,diffdac,1.1801290184986408,0.12991549604796349,0.6411704425949483,8.86187159599781,200.0,1.0
2679,ppo_random,1.2088975177106436,0.12821538823939854,0.6460202397582533,12.610651149906456,158.0,0.0
2680,ppo_multitask,1.2088975177106436,0.12821538823939854,0.6460202397582533,12.610651149906456,200.0,1.0
2681,diffdac,1.2088975177106436,0.12821538823939854,0.6460202397582533,12.610651149906456,200.0,1.0
2682,ppo_random,1.2667296358745825,0.12070197967262078,0.43708381116162215,12.23528972840279,137.0,0.0
2683,ppo_multitask,1.2667296358745825,0.12070197967262078,0.43708381116162215,12.23528972840279,200.0,1.0
2684,diffdac,1.2667296358745825,0.12070197967262078,0.43708381116162215,12.23528972840279,200.0,1.0
2685,ppo_random,1.0523715581372637,0.1015304776569293,0.4056313875462009,12.391351349565774,156.0,0.0
2686,ppo_multitask,1.0523715581372637,0.1015304776569293,0.4056313875462009,12.391351349565774,200.0,1.0
2687,diffdac,1.0523715581372637,0.1015304776569293,0.4056313875462009,12.391351349565774,200.0,1.0
2688,ppo_random,0.9720639400914559,0.10821866760771429,0.41324096444279657,8.623096340109665,150.0,0.0
2689,ppo_multitask,0.9720639400914559,0.10821866760771429,0.41324096444279657,8.623096340109665,200.0,1.0
2690,diffdac,0.9720639400914559,0.10821866760771429,0.41324096444279657,8.623096340109665,200.0,1.0
2691,ppo_random,0.8265263229305091,0.11209129049972036,0.5622172960922354,10.5785451598136,154.0,0.0
2692,ppo_multitask,0.8265263229305091,0.11209129049972036,0.5622172960922354,10.5785451598136,200.0,1.0
2693,diffdac,0.8265263229305091,0.11209129049972036,0.5622172960922354,10.5785451598136,200.0,1.0
2694,ppo_random,1.144709752823883,0.10542533065773976,0.4263401718239225,8.734107388090324,139.0,0.0
2695,ppo_multitask,1.144709752823883,0.10542533065773976,0.4263401718239225,8.734107388090324,200.0,1.0
2696,diffdac,1.144709752823883,0.10542533065773976,0.4263401718239225,8.734107388090324,200.0,1.0
2697,ppo_random,0.953204224651843,0.09858276638354757,0.5595485177740742,11.35146154227202,141.0,0.0
2698,ppo_multitask,0.953204224651843,0.09858276638354757,0.5595485177740742,11.35146154227202,200.0,1.0
2699,diffdac,0.953204224651843,0.09858276638354757,0.5595485177740742,11.35146154227202,200.0,1.0
2700,ppo_random,0.9599209170560405,0.08843967561103562,0.513325535756716,7.8992797310589555,146.0,0.0
2701,ppo_multitask,0.9599209170560405,0.08843967561103562,0.513325535756716,7.8992797310589555,200.0,1.0
2702,diffdac,0.9599209170560405,0.08843967561103562,0.513325535756716,7.8992797310589555,200.0,1.0
2703,ppo_random,1.1587100337779255,0.07824161836174268,0.37065030254236525,12.265958823863462,140.0,0.0
2704,ppo_multitask,1.1587100337779255,0.07824161836174268,0.37065030254236525,12.265958823863462,200.0,1.0
2705,diffdac,1.1587100337779255,0.07824161836174268,0.37065030254236525,12.265958823863462,200.0,1.0
2706,ppo_random,0.7103830908744825,0.08027562166304009,0.6009360159199355,11.470449208573047,143.0,0.0
2707,ppo_multitask,0.7103830908744825,0.08027562166304009,0.6009360159199355,11.470449208573047,200.0,1.0
2708,diffdac,0.7103830908744825,0.08027562166304009,0.6009360159199355,11.470449208573047,200.0,1.0
2709,ppo_random,1.1007753617801808,0.11796972230431302,0.36274495058818473,9.293490598161585,173.0,0.0
2710,ppo_multitask,1.1007753617801808,0.11796972230431302,0.36274495058818473,9.293490598161585,200.0,1.0
2711,diffdac,1.1007753617801808,0.11796972230431302,0.36274495058818473,9.293490598161585,200.0,1.0
2712,ppo_random,0.8208517477171355,0.10707258355176921,0.5936522111247068,12.58585604762148,156.0,0.0
2713,ppo_multitask,0.8208517477171355,0.10707258355176921,0.5936522111247068,12.58585604762148,200.0,1.0
2714,diffdac,0.8208517477171355,0.10707258355176921,0.5936522111247068,12.58585604762148,200.0,1.0
2715,ppo_random,0.7560979643547535,0.10694374996078564,0.6298100729213141,8.735959757490484,164.0,0.0
2716,ppo_multitask,0.7560979643547535,0.10694374996078564,0.6298100729213141,8.735959757490484,200.0,1.0
2717,diffdac,0.7560979643547535,0.10694374996078564,0.6298100729213141,8.735959757490484,200.0,1.0
2718,ppo_random,1.0644338788728485,0.11610064663658641,0.5815549318886046,11.125326909727299,160.0,0.0
2719,ppo_multitask,1.0644338788728485,0.11610064663658641,0.5815549318886046,11.125326909727299,200.0,1.0
2720,diffdac,1.0644338788728485,0.11610064663658641,0.5815549318886046,11.125326909727299,200.0,1.0
2721,ppo_random,0.769839843932953,0.08159060166852047,0.5403611236685784,9.061939023931622,149.0,0.0
2722,ppo_multitask,0.769839843932953,0.08159060166852047,0.5403611236685784,9.061939023931622,200.0,1.0
2723,diffdac,0.769839843932953,0.08159060166852047,0.5403611236685784,9.061939023931622,200.0,1.0
2724,ppo_random,0.8692606760853743,0.11414921160816816,0.5578722933290636,9.696864382818498,146.0,0.0
2725,ppo_multitask,0.8692606760853743,0.11414921160816816,0.5578722933290636,9.696864382818498,200.0,1.0
2726,diffdac,0.8692606760853743,0.11414921160816816,0.5578722933290636,9.696864382818498,200.0,1.0
2727,ppo_random,0.9755540452470186,0.0742646163124557,0.419385684974679,9.133180393561723,147.0,0.0
2728,ppo_multitask,0.9755540452470186,0.0742646163124557,0.419385684974679,9.133180393561723,200.0,1.0
2729,diffdac,0.9755540452470186,0.0742646163124557,0.419385684974679,9.133180393561723,200.0,1.0
2730,ppo_random,0.7774689433945792,0.12116712621039018,0.4370967491237772,11.876213756869777,145.0,0.0
2731,ppo_multitask,0.7774689433945792,0.12116712621039018,0.4370967491237772,11.876213756869777,200.0,1.0
2732,diffdac,0.7774689433945792,0.12116712621039018,0.4370967491237772,11.876213756869777,200.0,1.0
2733,ppo_random,0.7537205495748676,0.07471911370325612,0.5955046849031306,9.308676619660126,147.0,0.0
2734,ppo_multitask,0.7537205495748676,0.07471911370325612,0.5955046849031306,9.308676619660126,200.0,1.0
2735,diffdac,0.7537205495748676,0.07471911370325612,0.5955046849031306,9.308676619660126,173.0,0.0
2736,ppo_random,1.1208319914116864,0.09863104464287267,0.5469032814230957,7.536736221720801,136.0,0.0
2737,ppo_multitask,1.1208319914116864,0.09863104464287267,0.5469032814230957,7.536736221720801,200.0,1.0
2738,diffdac,1.1208319914116864,0.09863104464287267,0.5469032814230957,7.536736221720801,200.0,1.0
2739,ppo_random,1.2096425125893502,0.1155414565278738,0.6402346805744279,7.297443002306049,137.0,0.0
2740,ppo_multitask,1.2096425125893502,0.1155414565278738,0.6402346805744279,7.297443002306049,200.0,1.0
2741,diffdac,1.2096425125893502,0.1155414565278738,0.6402346805744279,7.297443002306049,89.0,0.0
2742,ppo_random,0.8871149976766443,0.10873485515288266,0.3873935128468111,9.084245193666433,135.0,0.0
2743,ppo_multitask,0.8871149976766443,0.10873485515288266,0.3873935128468111,9.084245193666433,200.0,1.0
2744,diffdac,0.8871149976766443,0.10873485515288266,0.3873935128468111,9.084245193666433,200.0,1.0
2745,ppo_random,1.2449204360340274,0.12190676295209177,0.42099945524273547,10.719588424994111,143.0,0.0
2746,ppo_multitask,1.2449204360340274,0.12190676295209177,0.42099945524273547,10.719588424994111,200.0,1.0
2747,diffdac,1.2449204360340274,0.12190676295209177,0.42099945524273547,10.719588424994111,200.0,1.0
2748,ppo_random,1.1715382421736313,0.1199076928038503,0.5686147694068402,12.586201718528287,156.0,0.0
2749,ppo_multitask,1.1715382421736313,0.1199076928038503,0.5686147694068402,12.586201718528287,200.0,1.0
2750,diffdac,1.1715382421736313,0.1199076928038503,0.5686147694068402,12.586201718528287,200.0,1.0
2751,ppo_random,0.8158378949072481,0.09969987433661415,0.512182314415831,7.557463701016395,138.0,0.0
2752,ppo_multitask,0.8158378949072481,0.09969987433661415,0.512182314415831,7.557463701016395,200.0,1.0
2753,diffdac,0.8158378949072481,0.09969987433661415,0.512182314415831,7.557463701016395,200.0,1.0
