,algo,max_torque,m,l,reward_sum,success
1370,diffdac,1.698507091228522,0.7978400699118139,1.1701859533847365,-260.89624,1.0
1371,ppo_random,1.6182884319875976,0.8938355596961044,0.7795772666108588,-125.210434,1.0
1372,ppo_multitask,1.6182884319875976,0.8938355596961044,0.7795772666108588,-125.01143,1.0
1373,diffdac,1.6182884319875976,0.8938355596961044,0.7795772666108588,-242.56473,1.0
1374,ppo_random,2.3671600612036796,1.2910145846899055,0.7796698002952437,-200.18987,1.0
1375,ppo_multitask,2.3671600612036796,1.2910145846899055,0.7796698002952437,-204.81357,1.0
1376,diffdac,2.3671600612036796,1.2910145846899055,0.7796698002952437,-302.94263,1.0
1377,ppo_random,1.8515876376090492,1.025844930213379,1.218518397265837,-393.9534,1.0
1378,ppo_multitask,1.8515876376090492,1.025844930213379,1.218518397265837,-255.54277,1.0
1379,diffdac,1.8515876376090492,1.025844930213379,1.218518397265837,-394.7535,1.0
1380,ppo_random,2.451684202711056,1.1503314790019004,0.7920774778678752,-129.60423,1.0
1381,ppo_multitask,2.451684202711056,1.1503314790019004,0.7920774778678752,-129.07292,1.0
1382,diffdac,2.451684202711056,1.1503314790019004,0.7920774778678752,-241.5727,1.0
1383,ppo_random,1.8195928476039522,1.2734134565998847,0.762085922831975,-859.7728,0.0
1384,ppo_multitask,1.8195928476039522,1.2734134565998847,0.762085922831975,-117.732796,1.0
1385,diffdac,1.8195928476039522,1.2734134565998847,0.762085922831975,-233.66818,1.0
1386,ppo_random,1.9556400440111497,1.265835361788115,1.0695960115972585,-453.34656,1.0
1387,ppo_multitask,1.9556400440111497,1.265835361788115,1.0695960115972585,-415.54614,1.0
1388,diffdac,1.9556400440111497,1.265835361788115,1.0695960115972585,-546.05676,1.0
1389,ppo_random,2.370561866039958,1.203342645641448,0.8070118414281857,-127.35154,1.0
1390,ppo_multitask,2.370561866039958,1.203342645641448,0.8070118414281857,-125.501686,1.0
1391,diffdac,2.370561866039958,1.203342645641448,0.8070118414281857,-124.46125,1.0
1392,ppo_random,2.24999882116788,0.9084734420368783,1.0671917081165248,-128.34203,1.0
1393,ppo_multitask,2.24999882116788,0.9084734420368783,1.0671917081165248,-127.77702,1.0
1394,diffdac,2.24999882116788,0.9084734420368783,1.0671917081165248,-260.30164,1.0
1395,ppo_random,2.439026817503282,1.1386967985074712,1.1844267765998808,-261.943,1.0
1396,ppo_multitask,2.439026817503282,1.1386967985074712,1.1844267765998808,-258.6501,1.0
1397,diffdac,2.439026817503282,1.1386967985074712,1.1844267765998808,-396.8389,1.0
1398,ppo_random,1.9042543829177017,0.960818317160204,1.0685062770666922,-362.22922,1.0
1399,ppo_multitask,1.9042543829177017,0.960818317160204,1.0685062770666922,-354.08237,1.0
1400,diffdac,1.9042543829177017,0.960818317160204,1.0685062770666922,-466.37927,1.0
1401,ppo_random,2.303451087013353,1.2508464459652222,0.8049857310524197,-252.11177,1.0
1402,ppo_multitask,2.303451087013353,1.2508464459652222,0.8049857310524197,-246.9694,1.0
1403,diffdac,2.303451087013353,1.2508464459652222,0.8049857310524197,-240.79158,1.0
1404,ppo_random,1.525244560885927,1.026492626137316,1.2085369216687254,-259.35056,1.0
1405,ppo_multitask,1.525244560885927,1.026492626137316,1.2085369216687254,-128.85513,1.0
1406,diffdac,1.525244560885927,1.026492626137316,1.2085369216687254,-260.785,1.0
1407,ppo_random,2.229384084667771,0.7512000959915781,1.0224460370856354,-126.50774,1.0
1408,ppo_multitask,2.229384084667771,0.7512000959915781,1.0224460370856354,-125.970375,1.0
1409,diffdac,2.229384084667771,0.7512000959915781,1.0224460370856354,-127.723785,1.0
1410,ppo_random,1.4242090666346228,1.0718960123123207,0.9854619767214593,-374.3502,1.0
1411,ppo_multitask,1.4242090666346228,1.0718960123123207,0.9854619767214593,-122.10924,1.0
1412,diffdac,1.4242090666346228,1.0718960123123207,0.9854619767214593,-243.7369,1.0
1413,ppo_random,2.103583146769736,0.897075557006368,0.9041348406533563,-129.95294,1.0
1414,ppo_multitask,2.103583146769736,0.897075557006368,0.9041348406533563,-126.20905,1.0
1415,diffdac,2.103583146769736,0.897075557006368,0.9041348406533563,-249.50777,1.0
1416,ppo_random,2.1708090933746553,1.188332499184662,0.9756681059212758,-120.143,1.0
1417,ppo_multitask,2.1708090933746553,1.188332499184662,0.9756681059212758,-119.69376,1.0
1418,diffdac,2.1708090933746553,1.188332499184662,0.9756681059212758,-122.62408,1.0
1419,ppo_random,1.4561211740770008,1.0357197377690608,1.0360632202943125,-255.26825,1.0
1420,ppo_multitask,1.4561211740770008,1.0357197377690608,1.0360632202943125,-128.02814,1.0
1421,diffdac,1.4561211740770008,1.0357197377690608,1.0360632202943125,-128.47818,1.0
1422,ppo_random,1.7793716462323703,1.1720633718875684,0.8964581006080956,-357.34113,1.0
1423,ppo_multitask,1.7793716462323703,1.1720633718875684,0.8964581006080956,-230.92139,1.0
1424,diffdac,1.7793716462323703,1.1720633718875684,0.8964581006080956,-475.85883,1.0
1425,ppo_random,1.4106130364397316,1.2004771795535523,1.0012197568077938,-754.8696,0.0
1426,ppo_multitask,1.4106130364397316,1.2004771795535523,1.0012197568077938,-127.198975,1.0
1427,diffdac,1.4106130364397316,1.2004771795535523,1.0012197568077938,-510.31464,0.0
1428,ppo_random,2.223806317921647,0.9077350789189323,0.716093716106935,-132.57967,1.0
1429,ppo_multitask,2.223806317921647,0.9077350789189323,0.716093716106935,-131.47781,1.0
1430,diffdac,2.223806317921647,0.9077350789189323,0.716093716106935,-127.62961,1.0
1431,ppo_random,1.6550399684583503,1.018013171104027,0.9522588192910274,-253.67456,1.0
1432,ppo_multitask,1.6550399684583503,1.018013171104027,0.9522588192910274,-241.01813,1.0
1433,diffdac,1.6550399684583503,1.018013171104027,0.9522588192910274,-369.98636,1.0
1434,ppo_random,2.513387583096767,1.2056749167326166,0.9725541539670142,-217.01764,1.0
1435,ppo_multitask,2.513387583096767,1.2056749167326166,0.9725541539670142,-219.18578,1.0
1436,diffdac,2.513387583096767,1.2056749167326166,0.9725541539670142,-597.9662,1.0
1437,ppo_random,1.4346936927259724,1.1909416600392553,1.2728695425476895,-383.0687,1.0
1438,ppo_multitask,1.4346936927259724,1.1909416600392553,1.2728695425476895,-640.36554,0.0
1439,diffdac,1.4346936927259724,1.1909416600392553,1.2728695425476895,-510.72665,1.0
1440,ppo_random,2.3664301342020764,0.7851693477825142,1.12835324152856,-258.8245,1.0
1441,ppo_multitask,2.3664301342020764,0.7851693477825142,1.12835324152856,-258.4746,1.0
1442,diffdac,2.3664301342020764,0.7851693477825142,1.12835324152856,-394.9016,1.0
1443,ppo_random,1.4090644961306897,1.158795782219821,1.2973660626246588,-258.6699,1.0
1444,ppo_multitask,1.4090644961306897,1.158795782219821,1.2973660626246588,-129.41008,1.0
1445,diffdac,1.4090644961306897,1.158795782219821,1.2973660626246588,-642.12213,0.0
1446,ppo_random,2.4393001021595175,1.273880541395742,1.1440041340005571,-131.287,1.0
1447,ppo_multitask,2.4393001021595175,1.273880541395742,1.1440041340005571,-131.56856,1.0
1448,diffdac,2.4393001021595175,1.273880541395742,1.1440041340005571,-128.22087,1.0
1449,ppo_random,2.184563126887753,1.1704193962524068,1.2795335488149973,-135.13623,1.0
1450,ppo_multitask,2.184563126887753,1.1704193962524068,1.2795335488149973,-133.40193,1.0
1451,diffdac,2.184563126887753,1.1704193962524068,1.2795335488149973,-265.13873,1.0
1452,ppo_random,2.028071395738259,1.144709487008007,0.9509262045774465,-0.42614916,1.0
1453,ppo_multitask,2.028071395738259,1.144709487008007,0.9509262045774465,-0.54263115,1.0
1454,diffdac,2.028071395738259,1.144709487008007,0.9509262045774465,-0.3903033,1.0
1455,ppo_random,2.422703687209316,0.8032715085607793,1.036983066424296,-133.7866,1.0
1456,ppo_multitask,2.422703687209316,0.8032715085607793,1.036983066424296,-128.4937,1.0
1457,diffdac,2.422703687209316,0.8032715085607793,1.036983066424296,-260.46475,1.0
1458,ppo_random,2.0657408391923964,0.703791704859309,0.9948958461531703,-118.17616,1.0
1459,ppo_multitask,2.0657408391923964,0.703791704859309,0.9948958461531703,-113.6132,1.0
1460,diffdac,2.0657408391923964,0.703791704859309,0.9948958461531703,-248.62553,1.0
1461,ppo_random,1.8246266586523199,0.8487594828368452,1.1635986906272382,-132.71986,1.0
1462,ppo_multitask,1.8246266586523199,0.8487594828368452,1.1635986906272382,-127.74352,1.0
1463,diffdac,1.8246266586523199,0.8487594828368452,1.1635986906272382,-261.8359,1.0
1464,ppo_random,1.958346979428545,1.0215610837347944,0.804980991992224,-125.95851,1.0
1465,ppo_multitask,1.958346979428545,1.0215610837347944,0.804980991992224,-122.2175,1.0
1466,diffdac,1.958346979428545,1.0215610837347944,0.804980991992224,-125.87222,1.0
1467,ppo_random,2.5735925226840077,1.2146893920713495,0.7359487066414042,-109.83642,1.0
1468,ppo_multitask,2.5735925226840077,1.2146893920713495,0.7359487066414042,-109.11039,1.0
1469,diffdac,2.5735925226840077,1.2146893920713495,0.7359487066414042,-230.55667,1.0
1470,ppo_random,2.126741924127815,0.7886654560626989,0.75413489333987,-108.8242,1.0
1471,ppo_multitask,2.126741924127815,0.7886654560626989,0.75413489333987,-107.463425,1.0
1472,diffdac,2.126741924127815,0.7886654560626989,0.75413489333987,-108.95275,1.0
1473,ppo_random,1.8315423586002029,1.2446360144414421,0.729975552298079,-119.63536,1.0
1474,ppo_multitask,1.8315423586002029,1.2446360144414421,0.729975552298079,-244.49872,1.0
1475,diffdac,1.8315423586002029,1.2446360144414421,0.729975552298079,-237.02524,1.0
1476,ppo_random,1.9431109940671125,1.0884661093621268,1.0343230703882536,-129.10222,1.0
1477,ppo_multitask,1.9431109940671125,1.0884661093621268,1.0343230703882536,-128.66833,1.0
1478,diffdac,1.9431109940671125,1.0884661093621268,1.0343230703882536,-251.40384,1.0
1479,ppo_random,2.5091483436798527,1.2721394106247756,1.098667762708194,-0.7318657,1.0
1480,ppo_multitask,2.5091483436798527,1.2721394106247756,1.098667762708194,-0.8879084,1.0
1481,diffdac,2.5091483436798527,1.2721394106247756,1.098667762708194,-0.5141206,1.0
1482,ppo_random,1.4891970413677302,0.7167672602192872,1.1203998711812955,-130.96732,1.0
1483,ppo_multitask,1.4891970413677302,0.7167672602192872,1.1203998711812955,-126.415,1.0
1484,diffdac,1.4891970413677302,0.7167672602192872,1.1203998711812955,-133.27367,1.0
1485,ppo_random,1.7456758390663056,1.2888992903158578,1.149581559077139,-637.7876,1.0
1486,ppo_multitask,1.7456758390663056,1.2888992903158578,1.149581559077139,-503.9668,1.0
1487,diffdac,1.7456758390663056,1.2888992903158578,1.149581559077139,-768.333,1.0
1488,ppo_random,1.5121150958356822,0.9709020803824966,1.160633693614062,-408.83295,1.0
1489,ppo_multitask,1.5121150958356822,0.9709020803824966,1.160633693614062,-396.20663,1.0
1490,diffdac,1.5121150958356822,0.9709020803824966,1.160633693614062,-399.1355,1.0
1491,ppo_random,2.5021036908993537,1.1450666882116094,0.8401408816555188,-111.20493,1.0
1492,ppo_multitask,2.5021036908993537,1.1450666882116094,0.8401408816555188,-111.324066,1.0
1493,diffdac,2.5021036908993537,1.1450666882116094,0.8401408816555188,-227.6834,1.0
1494,ppo_random,1.6508643962890313,0.7501473309980158,1.052264142427234,-127.16595,1.0
1495,ppo_multitask,1.6508643962890313,0.7501473309980158,1.052264142427234,-125.34541,1.0
1496,diffdac,1.6508643962890313,0.7501473309980158,1.052264142427234,-252.99826,1.0
1497,ppo_random,2.544572869470379,1.0873146538163485,0.9309448533441025,-1.0603641,1.0
1498,ppo_multitask,2.544572869470379,1.0873146538163485,0.9309448533441025,-1.1969086,1.0
1499,diffdac,2.544572869470379,1.0873146538163485,0.9309448533441025,-1.1550952,1.0
1500,ppo_random,2.2324154324061416,0.7370301955374972,1.0999669583679152,-134.33865,1.0
1501,ppo_multitask,2.2324154324061416,0.7370301955374972,1.0999669583679152,-134.37935,1.0
1502,diffdac,2.2324154324061416,0.7370301955374972,1.0999669583679152,-128.00438,1.0
1503,ppo_random,1.6490300361231915,1.0077320114526038,0.7352717604645428,-350.90738,1.0
1504,ppo_multitask,1.6490300361231915,1.0077320114526038,0.7352717604645428,-222.50676,1.0
1505,diffdac,1.6490300361231915,1.0077320114526038,0.7352717604645428,-220.72998,1.0
1506,ppo_random,1.5068544561156985,1.0026241931291797,1.2753466115072438,-257.91162,1.0
1507,ppo_multitask,1.5068544561156985,1.0026241931291797,1.2753466115072438,-253.57101,1.0
1508,diffdac,1.5068544561156985,1.0026241931291797,1.2753466115072438,-253.27113,1.0
1509,ppo_random,1.424982749350763,0.9782070379131527,1.0620868568249853,-385.70053,1.0
1510,ppo_multitask,1.424982749350763,0.9782070379131527,1.0620868568249853,-125.76996,1.0
1511,diffdac,1.424982749350763,0.9782070379131527,1.0620868568249853,-251.08273,1.0
1512,ppo_random,2.3734886330149614,0.9021232155544222,0.8229016151170715,-124.996445,1.0
1513,ppo_multitask,2.3734886330149614,0.9021232155544222,0.8229016151170715,-117.84803,1.0
1514,diffdac,2.3734886330149614,0.9021232155544222,0.8229016151170715,-252.70605,1.0
1515,ppo_random,2.4207417211128828,0.8755247059320505,0.8338531159856488,-1.3862095,1.0
1516,ppo_multitask,2.4207417211128828,0.8755247059320505,0.8338531159856488,-1.3546962,1.0
1517,diffdac,2.4207417211128828,0.8755247059320505,0.8338531159856488,-12.292033,1.0
1518,ppo_random,2.4174656039954616,0.7037797611882569,0.7692839711204267,-138.09456,1.0
1519,ppo_multitask,2.4174656039954616,0.7037797611882569,0.7692839711204267,-126.29603,1.0
1520,diffdac,2.4174656039954616,0.7037797611882569,0.7692839711204267,-124.74124,1.0
1521,ppo_random,1.4182400506401587,1.2933142621799596,1.1046455840049947,-638.22125,1.0
1522,ppo_multitask,1.4182400506401587,1.2933142621799596,1.1046455840049947,-508.50354,1.0
1523,diffdac,1.4182400506401587,1.2933142621799596,1.1046455840049947,-769.3097,1.0
1524,ppo_random,1.7905338293446098,1.2334894329805297,0.9466356257717976,-353.43747,1.0
1525,ppo_multitask,1.7905338293446098,1.2334894329805297,0.9466356257717976,-349.69592,1.0
1526,diffdac,1.7905338293446098,1.2334894329805297,0.9466356257717976,-467.02014,1.0
1527,ppo_random,2.307047657090512,0.8505269678044135,1.123502671137141,-133.49863,1.0
1528,ppo_multitask,2.307047657090512,0.8505269678044135,1.123502671137141,-133.02403,1.0
1529,diffdac,2.307047657090512,0.8505269678044135,1.123502671137141,-257.46973,1.0
1530,ppo_random,2.071803640705297,0.7385191900171749,0.715955189347418,-103.65836,1.0
1531,ppo_multitask,2.071803640705297,0.7385191900171749,0.715955189347418,-103.16585,1.0
1532,diffdac,2.071803640705297,0.7385191900171749,0.715955189347418,-228.00362,1.0
1533,ppo_random,1.7232349717333917,1.185814933058898,0.8429859016242164,-749.1002,0.0
1534,ppo_multitask,1.7232349717333917,1.185814933058898,0.8429859016242164,-127.227974,1.0
1535,diffdac,1.7232349717333917,1.185814933058898,0.8429859016242164,-125.866585,1.0
1536,ppo_random,1.528755030818313,0.8271621579235853,0.9327110262218216,-2.3165605,1.0
1537,ppo_multitask,1.528755030818313,0.8271621579235853,0.9327110262218216,-2.5525737,1.0
1538,diffdac,1.528755030818313,0.8271621579235853,0.9327110262218216,-129.45158,1.0
1539,ppo_random,1.5187669679333853,0.7245896330507513,1.0984582161429894,-120.15679,1.0
1540,ppo_multitask,1.5187669679333853,0.7245896330507513,1.0984582161429894,-117.99326,1.0
1541,diffdac,1.5187669679333853,0.7245896330507513,1.0984582161429894,-122.0482,1.0
1542,ppo_random,1.9731825789371644,1.2764154608233067,0.7674351078066368,-127.18802,1.0
1543,ppo_multitask,1.9731825789371644,1.2764154608233067,0.7674351078066368,-127.83816,1.0
1544,diffdac,1.9731825789371644,1.2764154608233067,0.7674351078066368,-248.01971,1.0
1545,ppo_random,1.993474067174249,1.0234405614909474,1.1137677569042537,-0.7423075,1.0
1546,ppo_multitask,1.993474067174249,1.0234405614909474,1.1137677569042537,-0.7799895,1.0
1547,diffdac,1.993474067174249,1.0234405614909474,1.1137677569042537,-0.6927047,1.0
1548,ppo_random,2.373879259730266,1.1250454367645748,0.7669170551656945,-186.99248,1.0
1549,ppo_multitask,2.373879259730266,1.1250454367645748,0.7669170551656945,-189.10382,1.0
1550,diffdac,2.373879259730266,1.1250454367645748,0.7669170551656945,-260.90198,1.0
1551,ppo_random,1.8856735399812063,0.7106619531855176,1.0010290630360856,-254.77122,1.0
1552,ppo_multitask,1.8856735399812063,0.7106619531855176,1.0010290630360856,-255.67464,1.0
1553,diffdac,1.8856735399812063,0.7106619531855176,1.0010290630360856,-251.79662,1.0
1554,ppo_random,1.4183740891795822,0.8581230227330648,1.0346898521501462,-129.02805,1.0
1555,ppo_multitask,1.4183740891795822,0.8581230227330648,1.0346898521501462,-129.07686,1.0
1556,diffdac,1.4183740891795822,0.8581230227330648,1.0346898521501462,-254.71135,1.0
1557,ppo_random,2.1421705273672154,1.099709276664793,0.7847647946186169,-117.097885,1.0
1558,ppo_multitask,2.1421705273672154,1.099709276664793,0.7847647946186169,-113.64589,1.0
1559,diffdac,2.1421705273672154,1.099709276664793,0.7847647946186169,-240.6025,1.0
1560,ppo_random,1.9303028128873014,0.8245964618110235,0.708747467738714,-0.7673536,1.0
1561,ppo_multitask,1.9303028128873014,0.8245964618110235,0.708747467738714,-0.6945603,1.0
1562,diffdac,1.9303028128873014,0.8245964618110235,0.708747467738714,-0.6584245,1.0
1563,ppo_random,2.2474596078487377,1.0420591291559935,1.2490051869416545,-128.62953,1.0
1564,ppo_multitask,2.2474596078487377,1.0420591291559935,1.2490051869416545,-128.65025,1.0
1565,diffdac,2.2474596078487377,1.0420591291559935,1.2490051869416545,-129.81322,1.0
1566,ppo_random,1.7074145959497098,1.2446751557716784,0.9281683437964746,-499.7888,1.0
1567,ppo_multitask,1.7074145959497098,1.2446751557716784,0.9281683437964746,-124.58215,1.0
1568,diffdac,1.7074145959497098,1.2446751557716784,0.9281683437964746,-124.17206,1.0
1569,ppo_random,1.4405637851919386,0.7386975278389717,0.9419850239894153,-125.038,1.0
1570,ppo_multitask,1.4405637851919386,0.7386975278389717,0.9419850239894153,-122.378334,1.0
1571,diffdac,1.4405637851919386,0.7386975278389717,0.9419850239894153,-255.06235,1.0
1572,ppo_random,2.14242429429742,0.9355522409269313,0.8099346301112383,-126.62874,1.0
1573,ppo_multitask,2.14242429429742,0.9355522409269313,0.8099346301112383,-125.48331,1.0
1574,diffdac,2.14242429429742,0.9355522409269313,0.8099346301112383,-126.48798,1.0
1575,ppo_random,2.3003386105402233,0.9276731912217824,1.159880065721936,-239.06877,1.0
1576,ppo_multitask,2.3003386105402233,0.9276731912217824,1.159880065721936,-235.23055,1.0
1577,diffdac,2.3003386105402233,0.9276731912217824,1.159880065721936,-372.44638,1.0
1578,ppo_random,1.4922194591609637,0.9941278169203582,0.711209369000931,-0.8337848,1.0
1579,ppo_multitask,1.4922194591609637,0.9941278169203582,0.711209369000931,-0.93403065,1.0
1580,diffdac,1.4922194591609637,0.9941278169203582,0.711209369000931,-1.4384873,1.0
1581,ppo_random,2.5912789771062545,0.8213364916877434,1.1958948390193251,-131.77264,1.0
1582,ppo_multitask,2.5912789771062545,0.8213364916877434,1.1958948390193251,-126.77066,1.0
1583,diffdac,2.5912789771062545,0.8213364916877434,1.1958948390193251,-126.91018,1.0
1584,ppo_random,1.7402945830871306,0.8391630955501639,1.0421004880707794,-127.665565,1.0
1585,ppo_multitask,1.7402945830871306,0.8391630955501639,1.0421004880707794,-125.90399,1.0
1586,diffdac,1.7402945830871306,0.8391630955501639,1.0421004880707794,-256.53598,1.0
1587,ppo_random,1.6706315675798535,1.1923667465552514,1.2693747932373305,-389.04953,1.0
1588,ppo_multitask,1.6706315675798535,1.1923667465552514,1.2693747932373305,-491.92535,0.0
1589,diffdac,1.6706315675798535,1.1923667465552514,1.2693747932373305,-645.4398,0.0
1590,ppo_random,2.3713608694093624,0.9646808927819974,0.9178984460443089,-1.8205365,1.0
1591,ppo_multitask,2.3713608694093624,0.9646808927819974,0.9178984460443089,-2.066684,1.0
1592,diffdac,2.3713608694093624,0.9646808927819974,0.9178984460443089,-132.92824,1.0
1593,ppo_random,2.2277695534926827,0.9129674626933554,1.2699652483928765,-0.9550127,1.0
1594,ppo_multitask,2.2277695534926827,0.9129674626933554,1.2699652483928765,-0.99407285,1.0
1595,diffdac,2.2277695534926827,0.9129674626933554,1.2699652483928765,-1.1727331,1.0
1596,ppo_random,1.8906493218571516,1.137627916679221,1.1032556958224755,-472.35114,1.0
1597,ppo_multitask,1.8906493218571516,1.137627916679221,1.1032556958224755,-454.9764,1.0
1598,diffdac,1.8906493218571516,1.137627916679221,1.1032556958224755,-657.3604,1.0
1599,ppo_random,2.463854065021387,1.066015167850796,0.9611055156710365,-0.39472735,1.0
1600,ppo_multitask,2.463854065021387,1.066015167850796,0.9611055156710365,-0.53156435,1.0
1601,diffdac,2.463854065021387,1.066015167850796,0.9611055156710365,-0.33628786,1.0
1602,ppo_random,1.607749133284216,0.70521442013691,1.2588058806992832,-333.62497,1.0
1603,ppo_multitask,1.607749133284216,0.70521442013691,1.2588058806992832,-316.04846,1.0
1604,diffdac,1.607749133284216,0.70521442013691,1.2588058806992832,-426.71652,1.0
1605,ppo_random,1.834591745666534,1.1481918385896737,0.79807644864785,-253.58795,1.0
1606,ppo_multitask,1.834591745666534,1.1481918385896737,0.79807644864785,-127.6119,1.0
1607,diffdac,1.834591745666534,1.1481918385896737,0.79807644864785,-126.25291,1.0
1608,ppo_random,1.4095513850481542,1.0488426083310842,0.9306239339155221,-441.24277,1.0
1609,ppo_multitask,1.4095513850481542,1.0488426083310842,0.9306239339155221,-423.92014,1.0
1610,diffdac,1.4095513850481542,1.0488426083310842,0.9306239339155221,-555.8797,1.0
1611,ppo_random,1.8770106659467645,0.9986522646161375,1.1141720179463042,-255.84248,1.0
1612,ppo_multitask,1.8770106659467645,0.9986522646161375,1.1141720179463042,-250.76176,1.0
1613,diffdac,1.8770106659467645,0.9986522646161375,1.1141720179463042,-383.29483,1.0
1614,ppo_random,2.3388958008737415,1.1975272248895426,1.0697331183077141,-243.77147,1.0
1615,ppo_multitask,2.3388958008737415,1.1975272248895426,1.0697331183077141,-238.87662,1.0
1616,diffdac,2.3388958008737415,1.1975272248895426,1.0697331183077141,-366.18396,1.0
1617,ppo_random,1.533658448895257,1.2127378203246861,0.7704624573230046,-910.73096,0.0
1618,ppo_multitask,1.533658448895257,1.2127378203246861,0.7704624573230046,-126.674736,1.0
1619,diffdac,1.533658448895257,1.2127378203246861,0.7704624573230046,-126.50744,1.0
1620,ppo_random,2.2602579853491194,1.003322156311048,0.8088526532532745,-122.72726,1.0
1621,ppo_multitask,2.2602579853491194,1.003322156311048,0.8088526532532745,-117.36045,1.0
1622,diffdac,2.2602579853491194,1.003322156311048,0.8088526532532745,-123.99734,1.0
1623,ppo_random,2.024835937299182,1.2549006405197214,1.2772604965830383,-266.6213,1.0
1624,ppo_multitask,2.024835937299182,1.2549006405197214,1.2772604965830383,-133.11479,1.0
1625,diffdac,2.024835937299182,1.2549006405197214,1.2772604965830383,-261.8618,1.0
1626,ppo_random,1.49857185222857,1.1351184006536426,1.0058367014063263,-746.2883,0.0
1627,ppo_multitask,1.49857185222857,1.1351184006536426,1.0058367014063263,-127.606834,1.0
1628,diffdac,1.49857185222857,1.1351184006536426,1.0058367014063263,-127.056015,1.0
1629,ppo_random,2.5967297703380257,0.8189179233336437,0.8200614172286413,-0.94373107,1.0
1630,ppo_multitask,2.5967297703380257,0.8189179233336437,0.8200614172286413,-0.8798002,1.0
1631,diffdac,2.5967297703380257,0.8189179233336437,0.8200614172286413,-0.68690115,1.0
1632,ppo_random,1.8957929691519269,0.7934931128163806,0.9516324935835603,-130.60435,1.0
1633,ppo_multitask,1.8957929691519269,0.7934931128163806,0.9516324935835603,-130.18095,1.0
1634,diffdac,1.8957929691519269,0.7934931128163806,0.9516324935835603,-128.72002,1.0
1635,ppo_random,1.5035685791246234,1.2999686722602328,0.7395062993789173,-970.5753,0.0
1636,ppo_multitask,1.5035685791246234,1.2999686722602328,0.7395062993789173,-755.2093,0.0
1637,diffdac,1.5035685791246234,1.2999686722602328,0.7395062993789173,-235.87836,1.0
1638,ppo_random,1.5090934818962949,1.275650877138659,1.2839470618145437,-253.71664,1.0
1639,ppo_multitask,1.5090934818962949,1.275650877138659,1.2839470618145437,-517.07935,0.0
1640,diffdac,1.5090934818962949,1.275650877138659,1.2839470618145437,-724.509,0.0
1641,ppo_random,2.4364799823050145,0.85422144894472,1.2461281792617127,-256.9165,1.0
1642,ppo_multitask,2.4364799823050145,0.85422144894472,1.2461281792617127,-251.13359,1.0
1643,diffdac,2.4364799823050145,0.85422144894472,1.2461281792617127,-386.07086,1.0
1644,ppo_random,1.9384822642307133,0.8701226272527632,1.0753989768400285,-0.9024579,1.0
1645,ppo_multitask,1.9384822642307133,0.8701226272527632,1.0753989768400285,-0.8684669,1.0
1646,diffdac,1.9384822642307133,0.8701226272527632,1.0753989768400285,-0.7536959,1.0
1647,ppo_random,1.4580440317478416,0.9000824043152723,1.2529937789957533,-125.432274,1.0
1648,ppo_multitask,1.4580440317478416,0.9000824043152723,1.2529937789957533,-123.18343,1.0
1649,diffdac,1.4580440317478416,0.9000824043152723,1.2529937789957533,-386.61578,1.0
1650,ppo_random,1.8409564656825832,1.1573534299381079,0.8142610284487748,-226.62154,1.0
1651,ppo_multitask,1.8409564656825832,1.1573534299381079,0.8142610284487748,-221.89,1.0
1652,diffdac,1.8409564656825832,1.1573534299381079,0.8142610284487748,-345.44666,1.0
1653,ppo_random,2.1680768574736446,0.7249056501985164,1.0276421235851685,-236.58119,1.0
1654,ppo_multitask,2.1680768574736446,0.7249056501985164,1.0276421235851685,-235.12117,1.0
1655,diffdac,2.1680768574736446,0.7249056501985164,1.0276421235851685,-222.22249,1.0
1656,ppo_random,1.471210858757273,0.9309646721623316,0.9583726146256574,-254.32501,1.0
1657,ppo_multitask,1.471210858757273,0.9309646721623316,0.9583726146256574,-125.66692,1.0
1658,diffdac,1.471210858757273,0.9309646721623316,0.9583726146256574,-125.76087,1.0
1659,ppo_random,2.471376655686348,0.8518671105093066,1.2008847366299475,-129.901,1.0
1660,ppo_multitask,2.471376655686348,0.8518671105093066,1.2008847366299475,-130.46259,1.0
1661,diffdac,2.471376655686348,0.8518671105093066,1.2008847366299475,-130.16199,1.0
1662,ppo_random,1.925005559690781,1.1141696117714819,0.7306727442925672,-374.63638,1.0
1663,ppo_multitask,1.925005559690781,1.1141696117714819,0.7306727442925672,-120.50239,1.0
1664,diffdac,1.925005559690781,1.1141696117714819,0.7306727442925672,-249.58037,1.0
1665,ppo_random,2.2614009049762998,0.7287130795337173,1.2666831865562664,-138.10718,1.0
1666,ppo_multitask,2.2614009049762998,0.7287130795337173,1.2666831865562664,-132.64958,1.0
1667,diffdac,2.2614009049762998,0.7287130795337173,1.2666831865562664,-133.21175,1.0
1668,ppo_random,2.396154729192707,0.8628480466831238,1.1673971023628598,-257.08157,1.0
1669,ppo_multitask,2.396154729192707,0.8628480466831238,1.1673971023628598,-251.15443,1.0
1670,diffdac,2.396154729192707,0.8628480466831238,1.1673971023628598,-386.41052,1.0
1671,ppo_random,2.4914836159665423,1.1164794242752683,0.9525403857689461,-251.67274,1.0
1672,ppo_multitask,2.4914836159665423,1.1164794242752683,0.9525403857689461,-249.17789,1.0
1673,diffdac,2.4914836159665423,1.1164794242752683,0.9525403857689461,-375.95578,1.0
1674,ppo_random,1.545832808830667,0.9405422319344003,1.299066067061867,-129.8182,1.0
